ID,Response
51000,0.2324756730947363
51001,0.24832691191993578
51002,0.09593728764345326
51003,0.5823423418215905
51004,0.3376056409711677
51005,0.03061491140079454
51006,0.4441525552710121
51007,0.45354776011247194
51008,0.684275836407198
51009,0.05185006594815676
51010,0.4710460843746317
51011,0.081493052535739
51012,0.30059547614404364
51013,0.41960488470074225
51014,0.2795588223249523
51015,0.3616446796630883
51016,0.00935246132016999
51017,0.00625718100741854
51018,0.33269928676699667
51019,0.34543096441857457
51020,0.204081808926236
51021,0.1550097683402866
51022,0.3982611086900429
51023,0.35596036384876767
51024,0.7047494909030234
51025,0.0843544030353168
51026,0.07360593604236125
51027,0.5728079574392596
51028,0.13440064569155977
51029,0.0672537352828906
51030,0.3150603660293611
51031,0.5905173722119793
51032,0.04380070098792337
51033,0.01138653199892142
51034,0.5180694717978201
51035,0.13755678018355008
51036,0.6520836980627281
51037,0.16137209688979665
51038,0.3914051437863326
51039,0.0858915354342979
51040,0.0984015358716284
51041,0.49241902337720983
51042,0.06598294865129022
51043,0.07056087198171535
51044,0.30534584186923747
51045,0.46152555779588433
51046,0.2331078212335578
51047,0.2386173571114046
51048,0.016801549005223154
51049,0.567292464757527
51050,0.12344673731165874
51051,0.5814556213299154
51052,0.546583794213156
51053,0.00483835641042613
51054,0.13912689707842543
51055,0.6943738349737987
51056,0.04833075023651
51057,0.52105921779677
51058,0.10284710329619859
51059,0.303771814011876
51060,0.6372056918168022
51061,0.6845404171206337
51062,0.23920286772253302
51063,0.4281099111899854
51064,0.5960666775517662
51065,0.12495841568954517
51066,0.5396786077921975
51067,0.4410911766737632
51068,0.3198566792113171
51069,0.19625629924387938
51070,0.009177054590432266
51071,0.1082976191289756
51072,0.02150721330399808
51073,0.03773316716338522
51074,0.39741907182701924
51075,0.004302294410098359
51076,0.04994385612626217
51077,0.4697375955703222
51078,0.28084814612254566
51079,0.33342376891421266
51080,0.540569512806904
51081,0.05631419946041354
51082,0.5443163917305707
51083,0.38148435217217874
51084,0.3634105022751058
51085,0.3074686883203527
51086,0.6262848927305896
51087,0.40180241462411836
51088,0.012493131947515468
51089,0.06274006716385193
51090,0.07997339875802473
51091,0.09976343517777998
51092,0.0139834440604341
51093,0.1767699393293449
51094,0.04553127299438577
51095,0.032417669301394864
51096,0.5368229875545564
51097,0.011222521658549534
51098,0.42037165054172587
51099,0.5192398934726402
51100,0.11128892126566058
51101,0.6260733111408702
51102,0.07726608755465217
51103,0.3591937075749572
51104,0.0036732619675103684
51105,0.366540357136712
51106,0.021937254451622888
51107,0.31678055815981837
51108,0.04499495753695774
51109,0.5437721503718109
51110,0.5389388112713503
51111,0.048691698629976174
51112,0.42759547072497955
51113,0.04776885136871847
51114,0.053059981772086054
51115,0.29247240259288493
51116,0.0384651907401083
51117,0.08075960640184976
51118,0.25359564726929085
51119,0.20133403370279748
51120,0.430908386174852
51121,0.005704113334855583
51122,0.09336170851698085
51123,0.12229276741339051
51124,0.04842937048932817
51125,0.08057137311728041
51126,0.17046767522231326
51127,0.10147312133944718
51128,0.28983542437631743
51129,0.04448035591377021
51130,0.48541289574588464
51131,0.3662430151586819
51132,0.10156361531365381
51133,0.5191826766568811
51134,0.0673793830980315
51135,0.6157640533821159
51136,0.27211167745139475
51137,0.09623230826173479
51138,0.3609435737693389
51139,0.6588599602685539
51140,0.5513842497113645
51141,0.19655645890319812
51142,0.036982208339129734
51143,0.011098157480938661
51144,0.47503202468754224
51145,0.09139378415791008
51146,0.12185104922063696
51147,0.4527993582374525
51148,0.05313389867456643
51149,0.01916590601101424
51150,0.5733856343327033
51151,0.09952072057179849
51152,0.051162731741529605
51153,0.6572959325557657
51154,0.19935237950637155
51155,0.11775607343660388
51156,0.046583770581377304
51157,0.44786084913556024
51158,0.48678011675444854
51159,0.38742602141721705
51160,0.056657572074666
51161,0.4419616062338705
51162,0.6301467384589937
51163,0.3768262923367567
51164,0.2037071045703802
51165,0.0638958030129315
51166,0.026724560295330112
51167,0.5204105106258229
51168,0.06533304019047954
51169,0.037344509466842625
51170,0.5888875837656962
51171,0.030195200108492578
51172,0.10505666440261746
51173,0.01645628844771513
51174,0.08416746265404856
51175,0.7346353240456734
51176,0.37467309770226465
51177,0.4664369759165444
51178,0.13336384717805194
51179,0.3413665049549086
51180,0.5238749206663657
51181,0.07480100884475563
51182,0.20964747954659665
51183,0.20350181123081915
51184,0.3869619792108481
51185,0.49427132145063724
51186,0.33408264554070055
51187,0.04983483793466066
51188,0.5200779437633717
51189,0.570986666690067
51190,0.3740221974845489
51191,0.034926904644517816
51192,0.3423391257554702
51193,0.24796322287597686
51194,0.37890239046225016
51195,0.42656268425525146
51196,0.4646810516195629
51197,0.07402199079871977
51198,0.13703314305297054
51199,0.21356524836937157
51200,0.5854046710580519
51201,0.05670690836609955
51202,0.3695427824106074
51203,0.2855736112028444
51204,0.24641908343438
51205,0.22922075906386413
51206,0.01397212911281422
51207,0.06299377196209606
51208,0.06731256125659996
51209,0.11152188884086826
51210,0.011128036534554053
51211,0.18176346246919609
51212,0.32766328607076656
51213,0.4115893832674537
51214,0.45580593110653495
51215,0.01333444533856509
51216,0.47795778859327703
51217,0.1311461796797945
51218,0.041198178307531565
51219,0.1611972800617009
51220,0.07812759875675988
51221,0.1321871718026547
51222,0.5512827853637978
51223,0.062276228674464716
51224,0.15019156479037096
51225,0.06239683889837933
51226,0.35841306370124265
51227,0.7473367431571751
51228,0.05050946059103395
51229,0.0382252836798186
51230,0.322620913673173
51231,0.2882088005669732
51232,0.03730151688397968
51233,0.06626108769701107
51234,0.09234820392696522
51235,0.09705382125110908
51236,0.03408628374050662
51237,0.058757132038907534
51238,0.0040011518588166295
51239,0.5299303607223567
51240,0.04483682910971588
51241,0.08411363077571542
51242,0.24466549198390466
51243,0.3029073548788729
51244,0.5358985241053514
51245,0.604198327399336
51246,0.41319761591780485
51247,0.20964474243749653
51248,0.6520644136462744
51249,0.00820658793050349
51250,0.2962001098657366
51251,0.05020676361217458
51252,0.25393676668558424
51253,0.009063126879598881
51254,0.10758911990147427
51255,0.13030590589174917
51256,0.23289055456403063
51257,0.20310014120993244
51258,0.04214811318324004
51259,0.0035836388861671493
51260,0.2616678120234113
51261,0.10234527238542183
51262,0.04597516398228884
51263,0.08710996079549908
51264,0.5854176436771164
51265,0.41361793205827724
51266,0.44151630358248867
51267,0.3858299715539787
51268,0.3475019465456302
51269,0.29501834534705274
51270,0.0631834736171392
51271,0.15495821354603048
51272,0.514894278568494
51273,0.5222405439133544
51274,0.39015702354679155
51275,0.11415128642713188
51276,0.134936900648722
51277,0.024051715242251265
51278,0.5429538511113972
51279,0.44666501643896533
51280,0.039868048270613604
51281,0.17947216311876737
51282,0.5783123359492184
51283,0.023402538825308263
51284,0.4568186348001322
51285,0.015171024392874726
51286,0.2679232513398673
51287,0.08425790359911502
51288,0.06404603914225332
51289,0.32280567415572725
51290,0.03562809604088952
51291,0.0049867409192112305
51292,0.2832455672509238
51293,0.41510901509447773
51294,0.03641653876574943
51295,0.24605027066716317
51296,0.5011320330524254
51297,0.03764937022409397
51298,0.042409276747172264
51299,0.010487467137112566
51300,0.16189021981006937
51301,0.29932294841962415
51302,0.5405339996117987
51303,0.2830175004568462
51304,0.37788239378130617
51305,0.11984184284239545
51306,0.3931554616453024
51307,0.5164028140042486
51308,0.3265492634000126
51309,0.4112737835287017
51310,0.2030997615656417
51311,0.2933945670051844
51312,0.3038227042690957
51313,0.5440355671622584
51314,0.19439052702023785
51315,0.640645342619712
51316,0.16101236353999573
51317,0.4291417063818211
51318,0.5161604952578445
51319,0.12038706443375251
51320,0.15022301393404475
51321,0.09442942330201289
51322,0.21533731263441516
51323,0.12602902458175677
51324,0.048809389602646094
51325,0.25213275098051613
51326,0.28715274865552587
51327,0.04464955212148132
51328,0.29547647530299304
51329,0.6438367327954172
51330,0.041632482611540914
51331,0.1007620566057733
51332,0.5008240563760504
51333,0.6286023589148748
51334,0.04865721978542281
51335,0.5883556904701329
51336,0.18395335656417516
51337,0.05781381223570978
51338,0.02268284003010279
51339,0.06046425632443235
51340,0.12533083692820995
51341,0.35709237906448293
51342,0.10912816666135801
51343,0.07157335155125735
51344,0.11842814872607446
51345,0.04037563025939153
51346,0.5173951270964772
51347,0.04347832648671571
51348,0.10999840698639625
51349,0.4527963043232302
51350,0.2847952622273463
51351,0.003134236295933527
51352,0.09033477736540738
51353,0.06476914065256043
51354,0.03112783969473005
51355,0.16655529754067783
51356,0.5437073538203914
51357,0.09840871791004308
51358,0.028514349562634215
51359,0.40220427736077285
51360,0.10094337304898017
51361,0.5973207695303362
51362,0.06182708112166682
51363,0.3064726456822815
51364,0.45210537511084903
51365,0.11702775974771627
51366,0.5494690406962166
51367,0.6053316091449479
51368,0.2474086794178397
51369,0.4748931276193449
51370,0.025183997398339292
51371,0.19123293738805833
51372,0.13619134993796847
51373,0.4533631739927506
51374,0.6237653974998314
51375,0.17935176478867487
51376,0.5073061281178214
51377,0.2026110187051442
51378,0.6401473930396069
51379,0.48831620786202673
51380,0.7387939924017183
51381,0.020885516330542222
51382,0.05064859200531274
51383,0.37000746049675926
51384,0.1568803844407216
51385,0.7086558838118695
51386,0.5073731942182554
51387,0.06086047254224276
51388,0.01603301495969623
51389,0.5325226796042195
51390,0.2807501033929172
51391,0.05666308484824713
51392,0.5493019014616592
51393,0.4506700098950238
51394,0.02758611109736178
51395,0.07645753196332584
51396,0.5165990395581119
51397,0.5026927728093267
51398,0.1352025260500458
51399,0.051809983397490725
51400,0.3934685220502551
51401,0.06621649587901181
51402,0.05329852837253211
51403,0.37956523830623434
51404,0.2886477787571493
51405,0.07919148764049395
51406,0.04120925970869574
51407,0.09750701859415135
51408,0.21122387671439793
51409,0.1525766964966483
51410,0.07555644440974872
51411,0.4015118654383063
51412,0.519485296578093
51413,0.58869107768548
51414,0.1499471000326852
51415,0.3376323090900244
51416,0.05958520942651143
51417,0.35067369284357375
51418,0.047852683087347206
51419,0.1669832143104993
51420,0.4482138170651209
51421,0.015812741742920435
51422,0.28033508092382525
51423,0.06095949949220006
51424,0.10387303907887192
51425,0.49183318606482695
51426,0.46354453302574156
51427,0.3529218993967762
51428,0.15259670566216715
51429,0.46903775521238916
51430,0.7802253708798206
51431,0.4968340697298763
51432,0.10351603346952237
51433,0.3623453811488527
51434,0.04570942055807023
51435,0.23404174917491413
51436,0.028200136442326905
51437,0.10895152307589019
51438,0.013209819289628564
51439,0.5424982146107415
51440,0.03903270150207743
51441,0.20271989990884384
51442,0.5562219487030527
51443,0.5297251912149228
51444,0.6592909867533416
51445,0.25325566790919113
51446,0.130154547338706
51447,0.04965994871142661
51448,0.29245540122152924
51449,0.2947531444666849
51450,0.32347631529479876
51451,0.6096023241765169
51452,0.005527721913456825
51453,0.33888771467959394
51454,0.04726335829842405
51455,0.004676345264181442
51456,0.026013044842926665
51457,0.08212360501631764
51458,0.530517107072765
51459,0.5149565528244666
51460,0.14389723033957436
51461,0.28799705683319493
51462,0.1323789200428089
51463,0.33080012752601495
51464,0.5766090360229424
51465,0.41134248275052326
51466,0.14153992566328927
51467,0.09531921244963376
51468,0.004121391410443458
51469,0.07938436089699241
51470,0.06759209807117213
51471,0.5478491889422331
51472,0.4808168263154161
51473,0.4289385789874264
51474,0.06653141636663311
51475,0.09681604621212368
51476,0.016814853814749113
51477,0.10700329190273172
51478,0.36668466271229133
51479,0.06680911519972209
51480,0.19197293631838377
51481,0.33120207694453246
51482,0.04796609782287046
51483,0.0411879014637252
51484,0.5717001176025254
51485,0.329133969939535
51486,0.11478403782831668
51487,0.5849670995085413
51488,0.31133723095014265
51489,0.5417560529158063
51490,0.2416964085722798
51491,0.2664121820793807
51492,0.0874953792568315
51493,0.2557782435967902
51494,0.38076636087310833
51495,0.40546346897328617
51496,0.0831071536102031
51497,0.449407745961598
51498,0.07647074030755131
51499,0.15378436923236058
51500,0.6014318139403804
51501,0.07620707642281742
51502,0.04375691584423749
51503,0.0718640345292178
51504,0.5342534249991181
51505,0.46093899760735024
51506,0.5536736287540023
51507,0.367600632271685
51508,0.11034770164683255
51509,0.4404524811996029
51510,0.48825361426550756
51511,0.5861296792491133
51512,0.14033194689872877
51513,0.015347846265153637
51514,0.4129084388059261
51515,0.366187603465735
51516,0.09621144620013505
51517,0.06135006984079406
51518,0.02596304567027781
51519,0.10929944399405041
51520,0.14243346618536412
51521,0.15364333593051535
51522,0.15325959000994066
51523,0.5790456566661448
51524,0.5972867701769636
51525,0.1674144729754436
51526,0.3191062148607311
51527,0.10935877843227744
51528,0.11133428705125185
51529,0.03857774347526386
51530,0.14493043999968647
51531,0.16968331800627195
51532,0.2560236824010898
51533,0.05110254674901803
51534,0.0421031193628122
51535,0.4962338873317344
51536,0.4972582714896239
51537,0.5350153910343739
51538,0.3172328632500608
51539,0.07513938836791849
51540,0.07590050510566938
51541,0.4342929331198547
51542,0.2779400078671985
51543,0.4963623621705537
51544,0.21477395190502405
51545,0.32354731217988775
51546,0.20869844811608287
51547,0.37635104564554706
51548,0.12115391353374187
51549,0.12349462532577811
51550,0.6401930227322578
51551,0.0958513134244499
51552,0.07332949537368541
51553,0.18783766423521137
51554,0.06897104788938009
51555,0.6257954544828
51556,0.6263414875766358
51557,0.013085978529996187
51558,0.12807068828111784
51559,0.3072045458110072
51560,0.502805306832527
51561,0.38907825384128103
51562,0.36443757841105534
51563,0.2916339897030372
51564,0.07674108628248956
51565,0.3785615648283512
51566,0.728452203813021
51567,0.12892563894510148
51568,0.05590834195343708
51569,0.13283472263059928
51570,0.04229050969775329
51571,0.33490472129268106
51572,0.6928086242608769
51573,0.36521583621464226
51574,0.14484790914909515
51575,0.1523647244519584
51576,0.2253483235321202
51577,0.5462219602940854
51578,0.04084109730936279
51579,0.034573410170355416
51580,0.6863925885783415
51581,0.401646611168852
51582,0.05873345311346359
51583,0.1007810419873253
51584,0.11686421976326876
51585,0.0463144518415541
51586,0.13891269288819014
51587,0.4566483955343608
51588,0.47956799383680165
51589,0.12962616378173375
51590,0.08405984814005264
51591,0.632079909139124
51592,0.11412170137450134
51593,0.025031105905203202
51594,0.4713855960504932
51595,0.5300956051369824
51596,0.24537249888559615
51597,0.31922376740788017
51598,0.4715776782966916
51599,0.2531355717370482
51600,0.12799503458451983
51601,0.1321727320357103
51602,0.23782873243707942
51603,0.07788920701982864
51604,0.560577319834359
51605,0.4923486343479777
51606,0.24287917042568483
51607,0.1587117797057323
51608,0.44660903306093835
51609,0.005954083463181159
51610,0.48630366760137556
51611,0.05930668269087355
51612,0.6909457852656093
51613,0.07702278058314233
51614,0.05159333302952373
51615,0.09452382382079384
51616,0.40486211275820383
51617,0.09650857562763537
51618,0.22524318830445564
51619,0.34335948272430966
51620,0.32544953561316087
51621,0.08367875587772508
51622,0.07255400178883226
51623,0.5400529889090802
51624,0.21860988646819332
51625,0.019454657066280957
51626,0.1896872715832795
51627,0.5330905716572957
51628,0.32028714240036515
51629,0.14971196084052427
51630,0.19516211674866799
51631,0.07561804427637524
51632,0.4238472135101902
51633,0.3449002067999579
51634,0.3373947554635823
51635,0.056529495626386324
51636,0.5036880144948332
51637,0.5030969505183727
51638,0.6341450187890436
51639,0.5729233282630607
51640,0.10120990950975889
51641,0.1556533481515641
51642,0.3674348564723954
51643,0.507938333283378
51644,0.47795980957859985
51645,0.32499433782667586
51646,0.39384392153028164
51647,0.05141168073007538
51648,0.05932332151118152
51649,0.36974554575385354
51650,0.04753946543855322
51651,0.07391450295481858
51652,0.2500238559121171
51653,0.6446756840107446
51654,0.5641167181231295
51655,0.4787925034823336
51656,0.1886539985947764
51657,0.12715039050376206
51658,0.15199239778759413
51659,0.011547367773607216
51660,0.14142044232489026
51661,0.065099783979601
51662,0.5145548211487977
51663,0.08307248585814918
51664,0.6028989536436846
51665,0.43777223790382497
51666,0.3456917501818217
51667,0.1467367881137952
51668,0.009337529975037211
51669,0.3954925960908484
51670,0.035045750629524086
51671,0.2902896010834264
51672,0.554123238992804
51673,0.1935793086335495
51674,0.05996188535696175
51675,0.05000325146444694
51676,0.5228658666718662
51677,0.011786937024392919
51678,0.07493572660157839
51679,0.004009329901501727
51680,0.5948158718056121
51681,0.03312071254036494
51682,0.05283644418172363
51683,0.3444592319538763
51684,0.13424920711490773
51685,0.4417472705932288
51686,0.49701156067678287
51687,0.5867407724707878
51688,0.11979386085332765
51689,0.5314308852382131
51690,0.09648775011786395
51691,0.16704542664575245
51692,0.3907872085677044
51693,0.5049432990338429
51694,0.6716284708870298
51695,0.4558488356370253
51696,0.29013502824205645
51697,0.5111039435215047
51698,0.10306777382540475
51699,0.1119534259480885
51700,0.0658147627855078
51701,0.1138475636134896
51702,0.6280331506888844
51703,0.47972905290835965
51704,0.33872178285653687
51705,0.05958417114253358
51706,0.5476793905390489
51707,0.11844312117930775
51708,0.01995943806707504
51709,0.017858106272444583
51710,0.03480636045952169
51711,0.2574978266131163
51712,0.07087567384569932
51713,0.07551477249168705
51714,0.10258625090025188
51715,0.5999194536728397
51716,0.5587844078584303
51717,0.2026918631142041
51718,0.2738738725705328
51719,0.39577811508740585
51720,0.33900653505087974
51721,0.07023787869222892
51722,0.12955579209201912
51723,0.042217903037552976
51724,0.026833787144897675
51725,0.029191905627053507
51726,0.043307240595895954
51727,0.18284490438490925
51728,0.3235344449940976
51729,0.1444342390722852
51730,0.13910769255684133
51731,0.05747583065824383
51732,0.056660668103554995
51733,0.31712030433973437
51734,0.6859689666954037
51735,0.14396311784388552
51736,0.11109048022202654
51737,0.08546007428693912
51738,0.4167927331312537
51739,0.637211118053094
51740,0.1879830243887781
51741,0.08383438831670134
51742,0.7647893568153984
51743,0.6364273087236265
51744,0.0393186218161471
51745,0.5690339089869373
51746,0.2103031249293849
51747,0.033985371606224724
51748,0.07288440079735814
51749,0.11620045350905893
51750,0.5803735807621552
51751,0.004401558046667634
51752,0.36659654775280487
51753,0.3540000738344225
51754,0.5051862044269511
51755,0.013300860185742901
51756,0.041919113410351344
51757,0.23752054001295508
51758,0.06472753157626661
51759,0.49324366025120525
51760,0.40762028243080123
51761,0.27791630656677796
51762,0.5273803369419269
51763,0.35866335318086867
51764,0.14822465595778408
51765,0.11404184655737509
51766,0.237751139602103
51767,0.5697296904237188
51768,0.17681847001686848
51769,0.08995244106250279
51770,0.06678910560138189
51771,0.1371200903746925
51772,0.6697730982734048
51773,0.12401104489711519
51774,0.49944973493533007
51775,0.07592612104631374
51776,0.04348490472804687
51777,0.14759044620911232
51778,0.04902047508797036
51779,0.46653031613819956
51780,0.6040611200801443
51781,0.3268377388373315
51782,0.052016936639373165
51783,0.3448621912031977
51784,0.08796360379228665
51785,0.15556778670364443
51786,0.08987401708346647
51787,0.11104544297638926
51788,0.44771804381976205
51789,0.4302544317671093
51790,0.07960973560913366
51791,0.35060491803460964
51792,0.004634810418308679
51793,0.4826282380593885
51794,0.037976934074924015
51795,0.09490494549786999
51796,0.08117702661497582
51797,0.2676233126126806
51798,0.6130340966606723
51799,0.5194754055922692
51800,0.08075009037753182
51801,0.016832795814387305
51802,0.22435542032882452
51803,0.47850881644479976
51804,0.059082697229985486
51805,0.09562315378860227
51806,0.33194986444257374
51807,0.05611687926564531
51808,0.06567382905462014
51809,0.1344034942380037
51810,0.12277617896193208
51811,0.1070447983998448
51812,0.13675473066121288
51813,0.688683272927866
51814,0.5995608634903543
51815,0.06118770720933594
51816,0.06150293311211788
51817,0.39254837736895754
51818,0.004100773838370667
51819,0.543024800173019
51820,0.3725857015289481
51821,0.3861128982860085
51822,0.10788620177157368
51823,0.22205190178944786
51824,0.01465898897736528
51825,0.5835143659868857
51826,0.5244889282346241
51827,0.07500169530868461
51828,0.015921564839061413
51829,0.3954135991760948
51830,0.005927106823261684
51831,0.048735048759269504
51832,0.1138578794176181
51833,0.612519755343219
51834,0.14556210729799768
51835,0.1180450005617483
51836,0.09392394870269226
51837,0.02612991967296371
51838,0.13031111946696236
51839,0.24912739579458593
51840,0.5389709323417254
51841,0.4977368563063659
51842,0.04783224048238428
51843,0.5249039943395853
51844,0.5114600168679144
51845,0.023999180150528435
51846,0.1628238569760871
51847,0.0636851720685759
51848,0.61056488722472
51849,0.17033283143534653
51850,0.04691179719759472
51851,0.5718039485315006
51852,0.011448198057729137
51853,0.5772708125271765
51854,0.07524016611951913
51855,0.09699645199196989
51856,0.47070947996986373
51857,0.02378242123966387
51858,0.6679100597761906
51859,0.050067017893607714
51860,0.5213842817496681
51861,0.057205195540977485
51862,0.33999630734235714
51863,0.14266644526637584
51864,0.5584972191764113
51865,0.10158564339943268
51866,0.4672079348638503
51867,0.2355119397318216
51868,0.33236186150518116
51869,0.020623428082685174
51870,0.08651516301740958
51871,0.06051959232783556
51872,0.5708700693772898
51873,0.17052765852729848
51874,0.051111090176408615
51875,0.5885470109263131
51876,0.07355998121335493
51877,0.421747536532455
51878,0.19497237441436152
51879,0.24875975379839227
51880,0.11560097480342887
51881,0.657414160187218
51882,0.24675198002243076
51883,0.0928094624373928
51884,0.28045709551052783
51885,0.10702531289937126
51886,0.08353139107155182
51887,0.04820478087772205
51888,0.6743486312496741
51889,0.16036034348589207
51890,0.5097457904827211
51891,0.33218071628086077
51892,0.2241534872321117
51893,0.040780892370569914
51894,0.6139009395754396
51895,0.15245022598730593
51896,0.1191105847682758
51897,0.37372202801680277
51898,0.06568459556366174
51899,0.0487275592203003
51900,0.2583395644103125
51901,0.07713333656462404
51902,0.05030494154572988
51903,0.42139157868181626
51904,0.11069310547034437
51905,0.6668572535420733
51906,0.15584917801491593
51907,0.09201727835915018
51908,0.4602856106795223
51909,0.07716509336360756
51910,0.5125393847844034
51911,0.03400310551236514
51912,0.01662849296665793
51913,0.03626979278772672
51914,0.05818570200614963
51915,0.18968055862585279
51916,0.058073524061021946
51917,0.33055294083562287
51918,0.03875588611730967
51919,0.07813781753171083
51920,0.5680053258382478
51921,0.07939412850274198
51922,0.007407950117906469
51923,0.04757219987601354
51924,0.05960196704210946
51925,0.1121106658622203
51926,0.09979973074221812
51927,0.5285943528790102
51928,0.3406459780994933
51929,0.2777355632337983
51930,0.21117872062611515
51931,0.4011078085808747
51932,0.4458756029543012
51933,0.04929671208455291
51934,0.42802382754466667
51935,0.07200229919937488
51936,0.26526663426722547
51937,0.23301528822613532
51938,0.11790367897165471
51939,0.604298798847594
51940,0.3255090823207496
51941,0.07924751933945946
51942,0.6569939083817593
51943,0.04752944849148221
51944,0.33987951274089456
51945,0.31963247350676505
51946,0.013296378056151227
51947,0.7275213196323737
51948,0.3694919983723177
51949,0.28689992639396916
51950,0.006595323154936488
51951,0.3776958676487264
51952,0.10726273129450672
51953,0.5013771136217419
51954,0.354873113207001
51955,0.26712662100960743
51956,0.6182242201453217
51957,0.35031474426380704
51958,0.5748990866206677
51959,0.1707137157482687
51960,0.00592175238497384
51961,0.23744217400747067
51962,0.7378678651348636
51963,0.037147732972503324
51964,0.11298159946591471
51965,0.016738212680286857
51966,0.4275137167074189
51967,0.18341663767103927
51968,0.5183962907464587
51969,0.46354206373918383
51970,0.08255743245600193
51971,0.06240811749999818
51972,0.5265532770885398
51973,0.13720237043829814
51974,0.4252418315820446
51975,0.06200452352495627
51976,0.0598302169665697
51977,0.0767500025787255
51978,0.5376996224911059
51979,0.5137716768003655
51980,0.4578692089337391
51981,0.5215503232799614
51982,0.07395983711034075
51983,0.5354423685713757
51984,0.09639858324750322
51985,0.008911765249689556
51986,0.1320605800745173
51987,0.077014914499428
51988,0.48599016873172235
51989,0.03694977202466725
51990,0.08646935185301273
51991,0.16264552806507404
51992,0.22899409599761142
51993,0.7277453528049066
51994,0.03996910190068941
51995,0.43508350327990686
51996,0.14350017840387574
51997,0.5386553302869008
51998,0.04354159147578538
51999,0.06628944133136022
52000,0.061162136648941254
52001,0.0344986659890765
52002,0.4709545137954099
52003,0.3769873891385527
52004,0.32739780872947466
52005,0.564330701716233
52006,0.2794999377139662
52007,0.10789067474654043
52008,0.030987467850135567
52009,0.5452556766322199
52010,0.11297873250878214
52011,0.3872164242395689
52012,0.6062792066443982
52013,0.29304296685948
52014,0.04151405992565134
52015,0.045860757559531236
52016,0.3248925543955009
52017,0.05914689105156612
52018,0.40319868445855267
52019,0.04448312276115298
52020,0.3155117150398492
52021,0.06711087724511584
52022,0.43150563258508967
52023,0.02389992683539794
52024,0.3552205879191347
52025,0.10286940153930318
52026,0.44298824447043794
52027,0.04688535539549421
52028,0.5068505480706668
52029,0.3848582484769457
52030,0.19090466555283303
52031,0.0784047004249871
52032,0.32657857138747454
52033,0.2742706411162912
52034,0.30425653126059377
52035,0.6283373181279749
52036,0.413203500077719
52037,0.06471263261765357
52038,0.0057285403226951135
52039,0.24010349738695413
52040,0.10136314798355976
52041,0.48329933043187334
52042,0.5294570242860834
52043,0.02613440922497644
52044,0.4735099722374491
52045,0.5933185981007966
52046,0.632601238179516
52047,0.2727617914202407
52048,0.27618984667592933
52049,0.2607117378358094
52050,0.47288234596244405
52051,0.2716828727030569
